id,nation,name,size,unit_type,cf,lf,mf,rcf,rlf,rmf,asset,traits,reduced_asset
181,bu,BU SCU,scu,corps,1,1,3,0,1,3,BU_SCU.jpg,
182,bu,BU SCU,scu,corps,1,1,3,0,1,3,BU_SCU.jpg,
183,ro,RO 3 Army,lcu,army,2,2,3,1,2,3,RO_3 Army.jpg,
184,ge,GE 11 Army,lcu,army,5,3,3,3,3,3,GE_11 Army.jpg,
185,ro,RO 4 Army,lcu,army,2,2,3,1,2,3,RO_4 Army.jpg,
187,ro,RO SCU,scu,corps,1,1,3,0,1,3,RO_SCU.jpg,
189,ro,RO SCU,scu,corps,1,1,3,0,1,3,RO_SCU.jpg,
190,ro,RO SCU,scu,corps,1,1,3,0,1,3,RO_SCU.jpg,
194,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
195,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
196,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
197,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
198,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
199,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
200,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
201,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
247,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
202,ge,GE 1 Army,lcu,army,3,3,3,2,3,3,GE_1 Army.jpg,
203,ge,GE 7 Army,lcu,army,3,3,3,2,3,3,GE_7 Army.jpg,
204,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
205,ge,GE 2 Army,lcu,army,5,3,3,3,3,3,GE_2 Army.jpg,
207,ge,GE 16 Army,lcu,army,5,3,3,3,3,3,GE_16 Army.jpg,
208,ge,GE 18 Army,lcu,army,5,3,3,3,3,3,GE_18 Army.jpg,
209,ge,GE 4 Panzer Army,lcu,mechanized,5,3,5,3,3,5,GE_4 PzA.jpg,
210,ge,GE 9 Army,lcu,army,5,3,3,3,3,3,GE_9 Army.jpg,
212,ge,GE 3 Panzer Army,lcu,mechanized,5,3,5,3,3,5,GE_3 PzA.jpg,
222,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
214,ge,GE 4 Army,lcu,army,5,3,3,3,3,3,GE_4 Army.jpg,
215,ge,GE 2 Panzer Army,lcu,mechanized,5,3,5,3,3,5,GE_2 PzA.jpg,
216,ge,GE 6 Army,lcu,army,5,3,3,3,3,3,GE_6 Army.jpg,
218,ge,GE 1 Panzer Army,lcu,mechanized,5,3,5,3,3,5,GE_1 PzA.jpg,
219,ge,GE 17 Army,lcu,army,5,3,3,3,3,3,GE_17 Army.jpg,
223,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
224,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
225,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
226,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
227,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
232,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
233,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
234,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
235,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
236,sw,SW Army,lcu,army,2,2,3,1,2,3,SW_1 Army.jpg,non_replaceable
237,sw,SW SCU,scu,corps,1,1,3,0,1,3,SW_SCU.jpg,
238,tu,TU 1 Army,lcu,army,2,2,3,1,2,3,TU_1 Army.jpg,
242,tu,TU 2 Army,lcu,army,2,2,3,1,2,3,TU_2 Army.jpg,
243,tu,TU SCU,scu,corps,1,1,3,0,1,3,TU_SCU.jpg,
244,tu,TU SCU,scu,corps,1,1,3,0,1,3,TU_SCU.jpg,
245,tu,TU SCU,scu,corps,1,1,3,0,1,3,TU_SCU.jpg,
246,tu,TU SCU,scu,corps,1,1,3,0,1,3,TU_SCU.jpg,
401,br,BR 1 Army,lcu,army,3,3,3,2,3,3,BR_1 Army.jpg,
402,br,BR 2 Army,lcu,mechanized,5,3,4,3,3,4,BR_2 Army Mech.jpg,
403,br,BR 8 Army,lcu,mechanized,5,3,4,3,3,4,BR_8 Army Mech.jpg,british_eighth_army,
404,br,BR Desert Army,lcu,army,3,3,3,2,3,3,BR_Desert Army.jpg,desert_army,
405,cw,CW 1 Cdn Army,lcu,army,5,3,4,3,3,4,CW_1 Cnd Army.jpg,
413,br,BR SCU,scu,corps,2,2,3,1,1,3,BR_SCU.jpg,
414,br,BR SCU,scu,corps,2,2,3,1,1,3,BR_SCU.jpg,
415,br,BR SCU,scu,corps,2,2,3,1,1,3,BR_SCU.jpg,
419,cw,CW SCU,scu,corps,2,2,3,1,1,3,CW_SCU.jpg,
420,cw,CW SCU,scu,corps,2,2,3,1,1,3,CW_SCU.jpg,
421,us,US 1 Army,lcu,army,5,3,4,3,3,4,US_1 Army.jpg,
422,us,US 3 Army,lcu,army,6,3,5,4,3,5,US_3 Army.jpg,
423,us,US 5 Army,lcu,army,5,3,4,3,3,4,US_5 Army.jpg,
424,us,US 7 Army,lcu,army,5,3,4,3,3,4,US_7 Army.jpg,us_seventh_army,
425,us,US 9 Army,lcu,army,5,3,4,3,3,4,US_9 Army.jpg,
426,us,US 15 Army,lcu,army,5,3,4,3,3,4,US_15 Army.jpg,
427,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
428,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
429,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
430,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
431,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
432,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
433,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
434,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
435,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
436,us,US SCU,scu,corps,2,2,4,1,2,4,US_SCU.jpg,
556,ff,FF Army,lcu,army,3,3,3,2,3,3,FF_1 Army.jpg,
437,ff,FF SCU,scu,corps,2,1,3,1,1,3,FF_SCU.jpg,
440,su,SU Don Front,lcu,army,3,3,3,2,3,3,SU_Don.jpg,
444,su,SU Stalingrad Front,lcu,army,3,3,3,2,3,3,SU_Stalingrad.jpg,
445,su,SU Steppe Front,lcu,army,3,3,3,2,3,3,SU_Steppe.jpg,
446,su,SU Voronezh Front,lcu,army,3,3,3,2,3,3,SU_Voronezh.jpg,
447,su,SU Bryansk Front,lcu,army,3,3,3,2,3,3,SU_Bryansk.jpg,
448,su,SU Kalinin Front,lcu,army,3,3,3,2,3,3,SU_Kalinin.jpg,
449,su,SU Volkhov Front,lcu,army,3,3,3,2,3,3,SU_Volhov.jpg,
451,su,SU 1 Ukr Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_1 Ukr.jpg,
452,su,SU 2 Ukr Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_2 Ukr.jpg,
453,su,SU 3 Ukr Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_3 Ukr Mech.jpg,
454,su,SU 4 Ukr Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_4 Ukr Mech.jpg,
455,su,SU 1 Baltic Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_1 Baltic Mech.jpg,
456,su,SU 2 Baltic Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_2 Baltic Mech.jpg,
457,su,SU 3 Baltic Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_3 Baltic Mech.jpg,
459,su,SU 1 Bel Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_1 Bel Mech.jpg,
460,su,SU 2 Bel Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_2 Bel Mech.jpg,
461,su,SU 3 Bel Mech Front,lcu,mechanized,5,3,4,3,3,3,SU_3 Bel Mech.jpg,
462,su,SU Shock Army,scu,corps,4,1,2,2,1,2,SU_Shock SCU.jpg,
465,su,SU Shock Army,scu,corps,4,1,2,2,1,2,SU_Shock SCU.jpg,
466,su,SU Shock Army,scu,corps,4,1,2,2,1,2,SU_Shock SCU.jpg,
467,su,SU Shock Army,scu,corps,4,1,2,2,1,2,SU_Shock SCU.jpg,
468,su,SU Shock Army,scu,corps,4,1,2,2,1,2,SU_Shock SCU.jpg,
469,su,SU Tank Army,scu,mechanized,3,2,4,2,2,4,SU_Armor SCU.jpg,
474,su,SU Tank Army,scu,mechanized,3,2,4,2,2,4,SU_Armor SCU.jpg,
475,su,SU Tank Army,scu,mechanized,3,2,4,2,2,4,SU_Armor SCU.jpg,
476,su,SU Tank Army,scu,mechanized,3,2,4,2,2,4,SU_Armor SCU.jpg,
477,su,SU Tank Army,scu,mechanized,3,2,4,2,2,4,SU_Armor SCU.jpg,
478,su,SU Tank Army,scu,mechanized,3,2,4,2,2,4,SU_Armor SCU.jpg,
483,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
484,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
485,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
486,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
487,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
488,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
489,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
490,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
491,su,SU SCU,scu,corps,2,1,3,1,1,3,SU_SCU.jpg,
559,yu,YU YPA Army,lcu,army,3,3,2,2,3,2,YU_Army.jpg,non_replaceable
492,it,IT 8 Army,lcu,army,2,2,3,1,2,3,IT_8 Army.jpg,non_replaceable
496,ge,GE 1FJ Army,lcu,army,5,3,1,3,3,1,GE_1FJ Army.jpg,non_replaceable
497,ge,GE 6SS Panzer Army,lcu,mechanized,5,3,5,4,3,5,GE_6SS PzA.jpg,
500,ge,GE 5 Panzer Army,lcu,mechanized,5,3,5,3,3,5,GE_5 PzA.jpg,
501,ge,GE Panzer Armee Afrika,lcu,mechanized,5,2,5,3,2,5,GE_PAA.jpg,panzer_armee_afrika,
502,ge,GE 15 Army,lcu,army,5,3,3,3,3,3,GE_15 Army.jpg,
560,ge,GE 8 Army,lcu,army,3,3,3,2,3,3,GE_8 Army.jpg,
561,ge,GE 10 Army,lcu,army,3,3,3,2,3,3,GE_10 Army.jpg,
562,ge,GE 14 Army,lcu,army,3,3,3,2,3,3,GE_14 Army.jpg,
563,ge,GE 19 Army,lcu,army,3,3,3,2,3,3,GE_19 Army.jpg,
564,hu,HU 2 Army,lcu,army,2,2,3,1,2,3,HU_2 Army.jpg,
518,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
565,ge,GE Armor SCU,scu,mechanized,3,2,5,2,2,5,GE_Armor SCU.jpg,
571,ge,GE 1SS Armor Corps,scu,mechanized,4,2,5,3,2,5,GE_1SS SCU.jpg,
572,ge,GE 2SS Armor Corps,scu,mechanized,4,2,5,3,2,5,GE_2SS SCU.jpg,
573,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
574,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
575,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
576,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
577,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
578,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
579,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
580,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
581,ge,GE SCU,scu,corps,2,1,3,1,1,3,GE_SCU.jpg,
997,su,SU Southwest Front (Infantry),lcu,army,3,3,3,2,3,3,SU_SW.jpg,,
